% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
8.702	1	2	871	3	2	28	9422	0	0
8.703	1	1	871	4	1	28	9422	0	0
8.704	1	2	871	5	2	28	9422	0	0
8.705	1	1	871	6	1	28	9422	0	0
8.706	1	2	871	7	2	28	9422	0	0
8.708	1	1	871	9	1	28	9422	0	0
8.709	1	2	871	10	2	28	9422	0	0
8.71	1	1	872	1	1	28	9422	0	0
8.711	1	2	872	2	2	28	9422	0	0
8.712	1	1	872	3	1	28	9422	0	0
8.713	1	2	872	4	2	28	9422	0	0
8.714	1	1	872	5	1	28	9422	0	0
8.715	1	2	872	6	2	28	9422	0	0
8.717	1	1	872	8	1	28	9422	0	0
8.718	1	2	872	9	2	28	9422	0	0
8.719	1	1	872	10	1	28	9422	0	0
8.72	1	2	873	1	2	28	9422	0	0
8.721	1	1	873	2	1	28	9422	0	0
8.722	1	2	873	3	2	28	9422	0	0
8.723	1	1	873	4	1	28	9422	0	0
8.724	1	2	873	5	2	28	9422	0	0
8.726	1	1	873	7	1	28	9422	0	0
8.727	1	2	873	8	2	28	9422	0	0
8.728	1	1	873	9	1	28	9422	0	0
8.729	1	2	873	10	2	28	9422	0	0
8.73	1	1	874	1	1	28	9422	0	0
8.731	1	2	874	2	2	28	9422	0	0
8.732	1	1	874	3	1	28	9422	0	0
8.733	1	2	874	4	2	28	9422	0	0
8.734	1	1	874	5	1	28	9422	0	0
8.735	1	2	874	6	2	28	9422	0	0
8.737	1	1	874	8	1	28	9422	0	0
8.738	1	2	874	9	2	28	9422	0	0
8.739	1	1	874	10	1	28	9422	0	0
8.74	1	2	875	1	2	28	9422	0	0
8.741	1	1	875	2	1	28	9422	0	0
8.742	1	2	875	3	2	28	9422	0	0
8.743	1	1	875	4	1	28	9422	0	0
8.744	1	2	875	5	2	28	9422	0	0
8.746	1	1	875	7	1	28	9422	0	0
8.747	1	2	875	8	2	28	9422	0	0
8.748	1	1	875	9	1	28	9422	0	0
8.749	1	2	875	10	2	28	9422	0	0
8.75	1	1	876	1	1	28	9422	0	0
8.751	1	2	876	2	2	28	9422	0	0
8.752	1	1	876	3	1	28	9422	0	0
8.753	1	2	876	4	2	28	9422	0	0
8.755	1	1	876	6	1	28	9422	0	0
8.756	1	2	876	7	2	28	9422	0	0
8.757	1	1	876	8	1	28	9422	0	0
8.758	1	2	876	9	2	28	9422	0	0
8.759	1	1	876	10	1	28	9422	0	0
8.76	1	2	877	1	2	28	9422	0	0
8.761	1	1	877	2	1	28	9422	0	0
8.762	1	2	877	3	2	28	9422	0	0
8.764	1	1	877	5	1	28	9422	0	0
8.765	1	2	877	6	2	28	9422	0	0
8.766	1	1	877	7	1	28	9422	0	0
8.767	1	2	877	8	2	28	9422	0	0
8.768	1	1	877	9	1	28	9422	0	0
8.769	1	2	877	10	2	28	9422	0	0
8.77	1	1	878	1	1	28	9422	0	0
8.771	1	2	878	2	2	28	9422	0	0
8.773	1	1	878	4	1	28	9422	0	0
8.774	1	2	878	5	2	28	9422	0	0
8.775	1	1	878	6	1	28	9422	0	0
8.776	1	2	878	7	2	28	9422	0	0
8.777	1	1	878	8	1	28	9422	0	0
8.778	1	2	878	9	2	28	9422	0	0
8.779	1	1	878	10	1	28	9422	0	0
8.78	1	2	879	1	2	28	9422	0	0
8.782	1	1	879	3	1	28	9422	0	0
8.783	1	2	879	4	2	28	9422	0	0
8.784	1	1	879	5	1	28	9422	0	0
8.785	1	2	879	6	2	28	9422	0	0
8.786	1	1	879	7	1	28	9422	0	0
8.787	1	2	879	8	2	28	9422	0	0
8.788	1	1	879	9	1	28	9422	0	0
8.789	1	2	879	10	2	28	9422	0	0
8.79	1	1	880	1	1	28	9422	0	0
8.791	1	2	880	2	2	28	9422	0	0
8.793	1	1	880	4	1	28	9422	0	0
8.794	1	2	880	5	2	28	9422	0	0
8.795	1	1	880	6	1	28	9422	0	0
8.796	1	2	880	7	2	28	9422	0	0
8.797	1	1	880	8	1	28	9422	0	0
8.798	1	2	880	9	2	28	9422	0	0
8.799	1	1	880	10	1	28	9422	0	0
8.8	1	2	881	1	2	28	9422	0	0
8.802	1	1	881	3	1	28	9422	0	0
8.803	1	2	881	4	2	28	9422	0	0
8.804	1	1	881	5	1	28	9422	0	0
8.805	1	2	881	6	2	28	9422	0	0
8.806	1	1	881	7	1	28	9422	0	0
8.807	1	2	881	8	2	28	9422	0	0
8.808	1	1	881	9	1	28	9422	0	0
8.809	1	2	881	10	2	28	9422	0	0
8.811	1	1	882	2	1	28	9422	0	0
8.812	1	2	882	3	2	28	9422	0	0
8.813	1	1	882	4	1	28	9422	0	0
8.814	1	2	882	5	2	28	9422	0	0
8.815	1	1	882	6	1	28	9422	0	0
8.816	1	2	882	7	2	28	9422	0	0
8.817	1	1	882	8	1	28	9422	0	0
8.818	1	2	882	9	2	28	9422	0	0
8.82	1	1	883	1	1	28	9422	0	0
8.821	1	2	883	2	2	28	9422	0	0
8.822	1	1	883	3	1	28	9422	0	0
8.823	1	2	883	4	2	28	9422	0	0
8.824	1	1	883	5	1	28	9422	0	0
8.825	1	2	883	6	2	28	9422	0	0
8.826	1	1	883	7	1	28	9422	0	0
8.827	1	2	883	8	2	28	9422	0	0
8.829	1	1	883	10	1	28	9422	0	0
8.83	1	2	884	1	2	28	9422	0	0
8.831	1	1	884	2	1	28	9422	0	0
8.832	1	2	884	3	2	28	9422	0	0
8.833	1	1	884	4	1	28	9422	0	0
8.834	1	2	884	5	2	28	9422	0	0
8.835	1	1	884	6	1	28	9422	0	0
8.836	1	2	884	7	2	28	9422	0	0
8.838	1	1	884	9	1	28	9422	0	0
8.839	1	2	884	10	2	28	9422	0	0
8.84	1	1	885	1	1	28	9422	0	0
8.841	1	2	885	2	2	28	9422	0	0
8.842	1	1	885	3	1	28	9422	0	0
8.843	1	2	885	4	2	28	9422	0	0
8.844	1	1	885	5	1	28	9422	0	0
8.845	1	2	885	6	2	28	9422	0	0
8.846	1	1	885	7	1	28	9422	0	0
8.847	1	2	885	8	2	28	9422	0	0
8.849	1	1	885	10	1	28	9422	0	0
8.85	1	2	886	1	2	28	9422	0	0
8.851	1	1	886	2	1	28	9422	0	0
8.852	1	2	886	3	2	28	9422	0	0
8.853	1	1	886	4	1	28	9422	0	0
8.854	1	2	886	5	2	28	9422	0	0
8.855	1	1	886	6	1	28	9422	0	0
8.856	1	2	886	7	2	28	9422	0	0
8.858	1	1	886	9	1	28	9422	0	0
8.859	1	2	886	10	2	28	9422	0	0
8.86	1	1	887	1	1	28	9422	0	0
8.861	1	2	887	2	2	28	9422	0	0
8.862	1	1	887	3	1	28	9422	0	0
8.863	1	2	887	4	2	28	9422	0	0
8.864	1	1	887	5	1	28	9422	0	0
8.865	1	2	887	6	2	28	9422	0	0
8.867	1	1	887	8	1	28	9422	0	0
8.868	1	2	887	9	2	28	9422	0	0
8.869	1	1	887	10	1	28	9422	0	0
8.87	1	2	888	1	2	28	9422	0	0
8.871	1	1	888	2	1	28	9422	0	0
8.872	1	2	888	3	2	28	9422	0	0
8.873	1	1	888	4	1	28	9422	0	0
8.874	1	2	888	5	2	28	9422	0	0
8.876	1	1	888	7	1	28	9422	0	0
8.877	1	2	888	8	2	28	9422	0	0
8.878	1	1	888	9	1	28	9422	0	0
8.879	1	2	888	10	2	28	9422	0	0
8.88	1	1	889	1	1	28	9422	0	0
8.881	1	2	889	2	2	28	9422	0	0
8.882	1	1	889	3	1	28	9422	0	0
8.883	1	2	889	4	2	28	9422	0	0
8.885	1	1	889	6	1	28	9422	0	0
8.886	1	2	889	7	2	28	9422	0	0
8.887	1	1	889	8	1	28	9422	0	0
8.888	1	2	889	9	2	28	9422	0	0
8.889	1	1	889	10	1	28	9422	0	0
8.89	1	2	890	1	2	28	9422	0	0
8.891	1	1	890	2	1	28	9422	0	0
8.892	1	2	890	3	2	28	9422	0	0
8.894	1	1	890	5	1	28	9422	0	0
8.895	1	2	890	6	2	28	9422	0	0
8.896	1	1	890	7	1	28	9422	0	0
8.897	1	2	890	8	2	28	9422	0	0
8.898	1	1	890	9	1	28	9422	0	0
8.899	1	2	890	10	2	28	9422	0	0
8.9	1	1	891	1	1	28	9422	0	0
8.901	1	2	891	2	2	28	9422	0	0
8.902	1	1	891	3	1	28	9422	0	0
8.903	1	2	891	4	2	28	9422	0	0
8.905	1	1	891	6	1	28	9422	0	0
8.906	1	2	891	7	2	28	9422	0	0
8.907	1	1	891	8	1	28	9422	0	0
8.908	1	2	891	9	2	28	9422	0	0
8.909	1	1	891	10	1	28	9422	0	0
8.91	1	2	892	1	2	28	9422	0	0
8.911	1	1	892	2	1	28	9422	0	0
8.912	1	2	892	3	2	28	9422	0	0
8.914	1	1	892	5	1	28	9422	0	0
8.915	1	2	892	6	2	28	9422	0	0
8.916	1	1	892	7	1	28	9422	0	0
8.917	1	2	892	8	2	28	9422	0	0
8.918	1	1	892	9	1	28	9422	0	0
8.919	1	2	892	10	2	28	9422	0	0
8.92	1	1	893	1	1	28	9422	0	0
8.921	1	2	893	2	2	28	9422	0	0
8.923	1	1	893	4	1	28	9422	0	0
8.924	1	2	893	5	2	28	9422	0	0
8.925	1	1	893	6	1	28	9422	0	0
8.926	1	2	893	7	2	28	9422	0	0
8.927	1	1	893	8	1	28	9422	0	0
8.928	1	2	893	9	2	28	9422	0	0
8.929	1	1	893	10	1	28	9422	0	0
8.93	1	2	894	1	2	28	9422	0	0
8.932	1	1	894	3	1	28	9422	0	0
8.933	1	2	894	4	2	28	9422	0	0
8.934	1	1	894	5	1	28	9422	0	0
8.935	1	2	894	6	2	28	9422	0	0
8.936	1	1	894	7	1	28	9422	0	0
8.937	1	2	894	8	2	28	9422	0	0
8.938	1	1	894	9	1	28	9422	0	0
8.939	1	2	894	10	2	28	9422	0	0
8.941	1	1	895	2	1	28	9422	0	0
8.942	1	2	895	3	2	28	9422	0	0
8.943	1	1	895	4	1	28	9422	0	0
8.944	1	2	895	5	2	28	9422	0	0
8.945	1	1	895	6	1	28	9422	0	0
8.946	1	2	895	7	2	28	9422	0	0
8.947	1	1	895	8	1	28	9422	0	0
8.948	1	2	895	9	2	28	9422	0	0
8.95	1	1	896	1	1	28	9422	0	0
8.951	1	2	896	2	2	28	9422	0	0
8.952	1	1	896	3	1	28	9422	0	0
8.953	1	2	896	4	2	28	9422	0	0
8.954	1	1	896	5	1	28	9422	0	0
8.955	1	2	896	6	2	28	9422	0	0
8.956	1	1	896	7	1	28	9422	0	0
8.957	1	2	896	8	2	28	9422	0	0
8.958	1	1	896	9	1	28	9422	0	0
8.959	1	2	896	10	2	28	9422	0	0
8.961	1	1	897	2	1	28	9422	0	0
8.962	1	2	897	3	2	28	9422	0	0
8.963	1	1	897	4	1	28	9422	0	0
8.964	1	2	897	5	2	28	9422	0	0
8.965	1	1	897	6	1	28	9422	0	0
8.966	1	2	897	7	2	28	9422	0	0
8.967	1	1	897	8	1	28	9422	0	0
8.968	1	2	897	9	2	28	9422	0	0
8.97	1	1	898	1	1	28	9422	0	0
8.971	1	2	898	2	2	28	9422	0	0
8.972	1	1	898	3	1	28	9422	0	0
8.973	1	2	898	4	2	28	9422	0	0
8.974	1	1	898	5	1	28	9422	0	0
8.975	1	2	898	6	2	28	9422	0	0
8.976	1	1	898	7	1	28	9422	0	0
8.977	1	2	898	8	2	28	9422	0	0
8.979	1	1	898	10	1	28	9422	0	0
8.98	1	2	899	1	2	28	9422	0	0
8.981	1	1	899	2	1	28	9422	0	0
8.982	1	2	899	3	2	28	9422	0	0
8.983	1	1	899	4	1	28	9422	0	0
8.984	1	2	899	5	2	28	9422	0	0
8.985	1	1	899	6	1	28	9422	0	0
8.986	1	2	899	7	2	28	9422	0	0
8.988	1	1	899	9	1	28	9422	0	0
8.989	1	2	899	10	2	28	9422	0	0
8.99	1	1	900	1	1	28	9422	0	0
8.991	1	2	900	2	2	28	9422	0	0
8.992	1	1	900	3	1	28	9422	0	0
8.993	1	2	900	4	2	28	9422	0	0
8.994	1	1	900	5	1	28	9422	0	0
8.995	1	2	900	6	2	28	9422	0	0
8.997	1	1	900	8	1	28	9422	0	0
8.998	1	2	900	9	2	28	9422	0	0
8.999	1	1	900	10	1	28	9422	0	0
9	1	2	901	1	2	28	9422	0	0
9.001	1	1	901	2	1	28	9422	0	0
9.002	1	2	901	3	2	28	9422	0	0
9.003	1	1	901	4	1	28	9422	0	0
9.004	1	2	901	5	2	28	9422	0	0
9.006	1	1	901	7	1	28	9422	0	0
9.007	1	2	901	8	2	28	9422	0	0
9.008	1	1	901	9	1	28	9422	0	0
9.009	1	2	901	10	2	28	9422	0	0
9.01	1	1	902	1	1	28	9422	0	0
9.011	1	2	902	2	2	28	9422	0	0
9.012	1	1	902	3	1	28	9422	0	0
9.013	1	2	902	4	2	28	9422	0	0
9.014	1	1	902	5	1	28	9422	0	0
9.015	1	2	902	6	2	28	9422	0	0
9.017	1	1	902	8	1	28	9422	0	0
9.018	1	2	902	9	2	28	9422	0	0
9.019	1	1	902	10	1	28	9422	0	0
9.02	1	2	903	1	2	28	9422	0	0
9.021	1	1	903	2	1	28	9422	0	0
9.022	1	2	903	3	2	28	9422	0	0
9.023	1	1	903	4	1	28	9422	0	0
9.024	1	2	903	5	2	28	9422	0	0
9.026	1	1	903	7	1	28	9422	0	0
9.027	1	2	903	8	2	28	9422	0	0
9.028	1	1	903	9	1	28	9422	0	0
9.029	1	2	903	10	2	28	9422	0	0
9.03	1	1	904	1	1	28	9422	0	0
9.031	1	2	904	2	2	28	9422	0	0
9.032	1	1	904	3	1	28	9422	0	0
9.033	1	2	904	4	2	28	9422	0	0
9.035	1	1	904	6	1	28	9422	0	0
9.036	1	2	904	7	2	28	9422	0	0
9.037	1	1	904	8	1	28	9422	0	0
9.038	1	2	904	9	2	28	9422	0	0
9.039	1	1	904	10	1	28	9422	0	0
9.04	1	2	905	1	2	28	9422	0	0
9.041	1	1	905	2	1	28	9422	0	0
9.042	1	2	905	3	2	28	9422	0	0
9.044	1	1	905	5	1	28	9422	0	0
9.045	1	2	905	6	2	28	9422	0	0
9.046	1	1	905	7	1	28	9422	0	0
9.047	1	2	905	8	2	28	9422	0	0
9.048	1	1	905	9	1	28	9422	0	0
9.049	1	2	905	10	2	28	9422	0	0
9.05	1	1	906	1	1	28	9422	0	0
9.051	1	2	906	2	2	28	9422	0	0
9.053	1	1	906	4	1	28	9422	0	0
9.054	1	2	906	5	2	28	9422	0	0
9.055	1	1	906	6	1	28	9422	0	0
9.056	1	2	906	7	2	28	9422	0	0
9.057	1	1	906	8	1	28	9422	0	0
9.058	1	2	906	9	2	28	9422	0	0
9.059	1	1	906	10	1	28	9422	0	0
9.06	1	2	907	1	2	28	9422	0	0
9.062	1	1	907	3	1	28	9422	0	0
9.063	1	2	907	4	2	28	9422	0	0
9.064	1	1	907	5	1	28	9422	0	0
9.065	1	2	907	6	2	28	9422	0	0
9.066	1	1	907	7	1	28	9422	0	0
9.067	1	2	907	8	2	28	9422	0	0
9.068	1	1	907	9	1	28	9422	0	0
9.069	1	2	907	10	2	28	9422	0	0
9.07	1	1	908	1	1	28	9422	0	0
9.071	1	2	908	2	2	28	9422	0	0
9.073	1	1	908	4	1	28	9422	0	0
9.074	1	2	908	5	2	28	9422	0	0
9.075	1	1	908	6	1	28	9422	0	0
9.076	1	2	908	7	2	28	9422	0	0
9.077	1	1	908	8	1	28	9422	0	0
9.078	1	2	908	9	2	28	9422	0	0
9.079	1	1	908	10	1	28	9422	0	0
9.08	1	2	909	1	2	28	9422	0	0
9.082	1	1	909	3	1	28	9422	0	0
9.083	1	2	909	4	2	28	9422	0	0
9.084	1	1	909	5	1	28	9422	0	0
9.085	1	2	909	6	2	28	9422	0	0
9.086	1	1	909	7	1	28	9422	0	0
9.087	1	2	909	8	2	28	9422	0	0
9.088	1	1	909	9	1	28	9422	0	0
9.089	1	2	909	10	2	28	9422	0	0
9.091	1	1	910	2	1	28	9422	0	0
9.092	1	2	910	3	2	28	9422	0	0
9.093	1	1	910	4	1	28	9422	0	0
9.094	1	2	910	5	2	28	9422	0	0
9.095	1	1	910	6	1	28	9422	0	0
9.096	1	2	910	7	2	28	9422	0	0
9.097	1	1	910	8	1	28	9422	0	0
9.098	1	2	910	9	2	28	9422	0	0
9.1	1	1	911	1	1	28	9422	0	0
9.101	1	2	911	2	2	28	9422	0	0
9.102	1	1	911	3	1	28	9422	0	0
9.103	1	2	911	4	2	28	9422	0	0
9.104	1	1	911	5	1	28	9422	0	0
9.105	1	2	911	6	2	28	9422	0	0
9.106	1	1	911	7	1	28	9422	0	0
9.107	1	2	911	8	2	28	9422	0	0
9.109	1	1	911	10	1	28	9422	0	0
9.11	1	2	912	1	2	28	9422	0	0
9.111	1	1	912	2	1	28	9422	0	0
9.112	1	2	912	3	2	28	9422	0	0
9.113	1	1	912	4	1	28	9422	0	0
9.114	1	2	912	5	2	28	9422	0	0
9.115	1	1	912	6	1	28	9422	0	0
9.116	1	2	912	7	2	28	9422	0	0
9.118	1	1	912	9	1	28	9422	0	0
9.119	1	2	912	10	2	28	9422	0	0
9.12	1	1	913	1	1	28	9422	0	0
9.121	1	2	913	2	2	28	9422	0	0
9.122	1	1	913	3	1	28	9422	0	0
9.123	1	2	913	4	2	28	9422	0	0
9.124	1	1	913	5	1	28	9422	0	0
9.125	1	2	913	6	2	28	9422	0	0
9.126	1	1	913	7	1	28	9422	0	0
9.127	1	2	913	8	2	28	9422	0	0
9.129	1	1	913	10	1	28	9422	0	0
9.13	1	2	914	1	2	28	9422	0	0
9.131	1	1	914	2	1	28	9422	0	0
9.132	1	2	914	3	2	28	9422	0	0
9.133	1	1	914	4	1	28	9422	0	0
9.134	1	2	914	5	2	28	9422	0	0
9.135	1	1	914	6	1	28	9422	0	0
9.136	1	2	914	7	2	28	9422	0	0
9.138	1	1	914	9	1	28	9422	0	0
9.139	1	2	914	10	2	28	9422	0	0
9.14	1	1	915	1	1	28	9422	0	0
9.141	1	2	915	2	2	28	9422	0	0
9.142	1	1	915	3	1	28	9422	0	0
9.143	1	2	915	4	2	28	9422	0	0
9.144	1	1	915	5	1	28	9422	0	0
9.145	1	2	915	6	2	28	9422	0	0
9.147	1	1	915	8	1	28	9422	0	0
9.148	1	2	915	9	2	28	9422	0	0
9.149	1	1	915	10	1	28	9422	0	0
9.15	1	2	916	1	2	28	9422	0	0
9.151	1	1	916	2	1	28	9422	0	0
9.152	1	2	916	3	2	28	9422	0	0
9.153	1	1	916	4	1	28	9422	0	0
9.154	1	2	916	5	2	28	9422	0	0
9.156	1	1	916	7	1	28	9422	0	0
9.157	1	2	916	8	2	28	9422	0	0
9.158	1	1	916	9	1	28	9422	0	0
9.159	1	2	916	10	2	28	9422	0	0
9.16	1	1	917	1	1	28	9422	0	0
9.161	1	2	917	2	2	28	9422	0	0
9.162	1	1	917	3	1	28	9422	0	0
9.163	1	2	917	4	2	28	9422	0	0
9.165	1	1	917	6	1	28	9422	0	0
9.166	1	2	917	7	2	28	9422	0	0
9.167	1	1	917	8	1	28	9422	0	0
9.168	1	2	917	9	2	28	9422	0	0
9.169	1	1	917	10	1	28	9422	0	0
9.17	1	2	918	1	2	28	9422	0	0
9.171	1	1	918	2	1	28	9422	0	0
9.172	1	2	918	3	2	28	9422	0	0
9.174	1	1	918	5	1	28	9422	0	0
9.175	1	2	918	6	2	28	9422	0	0
9.176	1	1	918	7	1	28	9422	0	0
9.177	1	2	918	8	2	28	9422	0	0
9.178	1	1	918	9	1	28	9422	0	0
9.179	1	2	918	10	2	28	9422	0	0
9.18	1	1	919	1	1	28	9422	0	0
9.181	1	2	919	2	2	28	9422	0	0
9.182	1	1	919	3	1	28	9422	0	0
9.183	1	2	919	4	2	28	9422	0	0
9.185	1	1	919	6	1	28	9422	0	0
9.186	1	2	919	7	2	28	9422	0	0
9.187	1	1	919	8	1	28	9422	0	0
9.188	1	2	919	9	2	28	9422	0	0
9.189	1	1	919	10	1	28	9422	0	0
9.19	1	2	920	1	2	28	9422	0	0
9.191	1	1	920	2	1	28	9422	0	0
9.192	1	2	920	3	2	28	9422	0	0
9.194	1	1	920	5	1	28	9422	0	0
9.195	1	2	920	6	2	28	9422	0	0
9.196	1	1	920	7	1	28	9422	0	0
9.197	1	2	920	8	2	28	9422	0	0
9.198	1	1	920	9	1	28	9422	0	0
9.199	1	2	920	10	2	28	9422	0	0
9.2	1	1	921	1	1	28	9422	0	0
9.201	1	2	921	2	2	28	9422	0	0
9.203	1	1	921	4	1	28	9422	0	0
9.204	1	2	921	5	2	28	9422	0	0
9.205	1	1	921	6	1	28	9422	0	0
9.206	1	2	921	7	2	28	9422	0	0
9.207	1	1	921	8	1	28	9422	0	0
9.208	1	2	921	9	2	28	9422	0	0
9.209	1	1	921	10	1	28	9422	0	0
9.21	1	2	922	1	2	28	9422	0	0
9.212	1	1	922	3	1	28	9422	0	0
9.213	1	2	922	4	2	28	9422	0	0
9.214	1	1	922	5	1	28	9422	0	0
9.215	1	2	922	6	2	28	9422	0	0
9.216	1	1	922	7	1	28	9422	0	0
9.217	1	2	922	8	2	28	9422	0	0
9.218	1	1	922	9	1	28	9422	0	0
9.219	1	2	922	10	2	28	9422	0	0
9.221	1	1	923	2	1	28	9422	0	0
9.222	1	2	923	3	2	28	9422	0	0
9.223	1	1	923	4	1	28	9422	0	0
9.224	1	2	923	5	2	28	9422	0	0
9.225	1	1	923	6	1	28	9422	0	0
9.226	1	2	923	7	2	28	9422	0	0
9.227	1	1	923	8	1	28	9422	0	0
9.228	1	2	923	9	2	28	9422	0	0
9.23	1	1	924	1	1	28	9422	0	0
9.231	1	2	924	2	2	28	9422	0	0
9.232	1	1	924	3	1	28	9422	0	0
9.233	1	2	924	4	2	28	9422	0	0
9.234	1	1	924	5	1	28	9422	0	0
9.235	1	2	924	6	2	28	9422	0	0
9.236	1	1	924	7	1	28	9422	0	0
9.237	1	2	924	8	2	28	9422	0	0
9.238	1	1	924	9	1	28	9422	0	0
9.239	1	2	924	10	2	28	9422	0	0
9.241	1	1	925	2	1	28	9422	0	0
9.242	1	2	925	3	2	28	9422	0	0
9.243	1	1	925	4	1	28	9422	0	0
9.244	1	2	925	5	2	28	9422	0	0
9.245	1	1	925	6	1	28	9422	0	0
9.246	1	2	925	7	2	28	9422	0	0
9.247	1	1	925	8	1	28	9422	0	0
9.248	1	2	925	9	2	28	9422	0	0
9.25	1	1	926	1	1	28	9422	0	0
9.251	1	2	926	2	2	28	9422	0	0
9.252	1	1	926	3	1	28	9422	0	0
9.253	1	2	926	4	2	28	9422	0	0
9.254	1	1	926	5	1	28	9422	0	0
9.255	1	2	926	6	2	28	9422	0	0
9.256	1	1	926	7	1	28	9422	0	0
9.257	1	2	926	8	2	28	9422	0	0
9.259	1	1	926	10	1	28	9422	0	0
9.26	1	2	927	1	2	28	9422	0	0
9.261	1	1	927	2	1	28	9422	0	0
9.262	1	2	927	3	2	28	9422	0	0
9.263	1	1	927	4	1	28	9422	0	0
9.264	1	2	927	5	2	28	9422	0	0
9.265	1	1	927	6	1	28	9422	0	0
9.266	1	2	927	7	2	28	9422	0	0
9.268	1	1	927	9	1	28	9422	0	0
9.269	1	2	927	10	2	28	9422	0	0
9.27	1	1	928	1	1	28	9422	0	0
9.271	1	2	928	2	2	28	9422	0	0
9.272	1	1	928	3	1	28	9422	0	0
9.273	1	2	928	4	2	28	9422	0	0
9.274	1	1	928	5	1	28	9422	0	0
9.275	1	2	928	6	2	28	9422	0	0
9.277	1	1	928	8	1	28	9422	0	0
9.278	1	2	928	9	2	28	9422	0	0
9.279	1	1	928	10	1	28	9422	0	0
9.28	1	2	929	1	2	28	9422	0	0
9.281	1	1	929	2	1	28	9422	0	0
9.282	1	2	929	3	2	28	9422	0	0
9.283	1	1	929	4	1	28	9422	0	0
9.284	1	2	929	5	2	28	9422	0	0
9.286	1	1	929	7	1	28	9422	0	0
9.287	1	2	929	8	2	28	9422	0	0
9.288	1	1	929	9	1	28	9422	0	0
9.289	1	2	929	10	2	28	9422	0	0
9.29	1	1	930	1	1	28	9422	0	0
9.291	1	2	930	2	2	28	9422	0	0
9.292	1	1	930	3	1	28	9422	0	0
9.293	1	2	930	4	2	28	9422	0	0
9.294	1	1	930	5	1	28	9422	0	0
9.295	1	2	930	6	2	28	9422	0	0
9.297	1	1	930	8	1	28	9422	0	0
9.298	1	2	930	9	2	28	9422	0	0
9.299	1	1	930	10	1	28	9422	0	0
9.3	1	2	931	1	2	28	9422	0	0
9.301	1	1	931	2	1	28	9422	0	0
9.302	1	2	931	3	2	28	9422	0	0
9.303	1	1	931	4	1	28	9422	0	0
9.304	1	2	931	5	2	28	9422	0	0
9.306	1	1	931	7	1	28	9422	0	0
9.307	1	2	931	8	2	28	9422	0	0
9.308	1	1	931	9	1	28	9422	0	0
9.309	1	2	931	10	2	28	9422	0	0
9.31	1	1	932	1	1	28	9422	0	0
9.311	1	2	932	2	2	28	9422	0	0
9.312	1	1	932	3	1	28	9422	0	0
9.313	1	2	932	4	2	28	9422	0	0
9.315	1	1	932	6	1	28	9422	0	0
9.316	1	2	932	7	2	28	9422	0	0
9.317	1	1	932	8	1	28	9422	0	0
9.318	1	2	932	9	2	28	9422	0	0
9.319	1	1	932	10	1	28	9422	0	0
9.32	1	2	933	1	2	28	9422	0	0
9.321	1	1	933	2	1	28	9422	0	0
9.322	1	2	933	3	2	28	9422	0	0
9.324	1	1	933	5	1	28	9422	0	0
9.325	1	2	933	6	2	28	9422	0	0
9.326	1	1	933	7	1	28	9422	0	0
9.327	1	2	933	8	2	28	9422	0	0
9.328	1	1	933	9	1	28	9422	0	0
9.329	1	2	933	10	2	28	9422	0	0
9.33	1	1	934	1	1	28	9422	0	0
9.331	1	2	934	2	2	28	9422	0	0
9.333	1	1	934	4	1	28	9422	0	0
9.334	1	2	934	5	2	28	9422	0	0
9.335	1	1	934	6	1	28	9422	0	0
9.336	1	2	934	7	2	28	9422	0	0
9.337	1	1	934	8	1	28	9422	0	0
9.338	1	2	934	9	2	28	9422	0	0
9.339	1	1	934	10	1	28	9422	0	0
9.34	1	2	935	1	2	28	9422	0	0
9.342	1	1	935	3	1	28	9422	0	0
9.343	1	2	935	4	2	28	9422	0	0
9.344	1	1	935	5	1	28	9422	0	0
9.345	1	2	935	6	2	28	9422	0	0
9.346	1	1	935	7	1	28	9422	0	0
9.347	1	2	935	8	2	28	9422	0	0
9.348	1	1	935	9	1	28	9422	0	0
9.349	1	2	935	10	2	28	9422	0	0
9.35	1	1	936	1	1	28	9422	0	0
9.351	1	2	936	2	2	28	9422	0	0
9.353	1	1	936	4	1	28	9422	0	0
9.354	1	2	936	5	2	28	9422	0	0
9.355	1	1	936	6	1	28	9422	0	0
9.356	1	2	936	7	2	28	9422	0	0
9.357	1	1	936	8	1	28	9422	0	0
9.358	1	2	936	9	2	28	9422	0	0
9.359	1	1	936	10	1	28	9422	0	0
9.36	1	2	937	1	2	28	9422	0	0
9.362	1	1	937	3	1	28	9422	0	0
9.363	1	2	937	4	2	28	9422	0	0
9.364	1	1	937	5	1	28	9422	0	0
9.365	1	2	937	6	2	28	9422	0	0
9.366	1	1	937	7	1	28	9422	0	0
9.367	1	2	937	8	2	28	9422	0	0
9.368	1	1	937	9	1	28	9422	0	0
9.369	1	2	937	10	2	28	9422	0	0
9.371	1	1	938	2	1	28	9422	0	0
9.372	1	2	938	3	2	28	9422	0	0
9.373	1	1	938	4	1	28	9422	0	0
9.374	1	2	938	5	2	28	9422	0	0
9.375	1	1	938	6	1	28	9422	0	0
9.376	1	2	938	7	2	28	9422	0	0
9.377	1	1	938	8	1	28	9422	0	0
9.378	1	2	938	9	2	28	9422	0	0
9.38	1	1	939	1	1	28	9422	0	0
